update,timestep,mean_reward,mean_bdr,mean_delay,mean_energy,policy_loss,value_loss,entropy
96,393216,2.46247,0.0,0.0,0.0,0.02677,3.847187,0.334936
97,397312,-0.36115,0.0,0.0,0.0,0.025064,4.283719,0.349534
98,401408,2.47191,0.0,0.0,0.0,0.023505,4.410816,0.347149
99,405504,2.01354,0.0,0.0,0.0,0.023074,4.054782,0.368092
100,409600,1.29228,0.38,1310.63429,3500000.0,0.021604,4.184826,0.344118
101,413696,1.97022,0.0,0.0,0.0,0.03576,4.30078,0.349398
102,417792,0.5939,0.0,0.0,0.0,0.024882,4.416215,0.365648
103,421888,2.38319,0.0,0.0,0.0,0.025902,4.597527,0.338512
104,425984,1.93536,0.0,0.0,0.0,0.024273,4.368736,0.344257
105,430080,3.16318,0.0,0.0,0.0,0.022958,4.028919,0.340653
106,434176,2.63747,0.0,0.0,0.0,0.025255,4.461391,0.335425
107,438272,3.08875,0.0,0.0,0.0,0.02117,3.742656,0.333149
108,442368,3.13519,0.0,0.0,0.0,0.02321,3.846258,0.347698
109,446464,1.17376,0.0,0.0,0.0,0.016892,4.34988,0.345513
110,450560,2.12167,0.0,0.0,0.0,0.020482,4.219827,0.347591
111,454656,0.60742,0.0,0.0,0.0,0.036031,3.703773,0.348839
112,458752,0.81383,0.0,0.0,0.0,0.025952,3.803995,0.363291
113,462848,1.33999,0.0,0.0,0.0,0.021343,4.48522,0.35129
114,466944,1.34954,0.0,0.0,0.0,0.020472,3.747316,0.333427
115,471040,2.1536,0.0,0.0,0.0,0.021717,4.118722,0.330963
116,475136,2.77735,0.0,0.0,0.0,0.02023,4.217018,0.329524
117,479232,5.16332,0.0,0.0,0.0,0.025586,4.191566,0.35752
118,483328,3.71493,0.0,0.0,0.0,0.023391,4.330861,0.328823
119,487424,4.64489,0.0,0.0,0.0,0.023931,4.410201,0.342363
120,491520,1.11982,0.4,1558.45625,3040000.0,0.021906,4.266191,0.341667
121,495616,2.15486,0.0,0.0,0.0,0.025153,4.596595,0.337018
122,499712,1.98412,0.0,0.0,0.0,0.024477,4.747054,0.339424
123,503808,2.968,0.0,0.0,0.0,0.018233,3.805203,0.316591
124,507904,3.07217,0.0,0.0,0.0,0.026055,4.006932,0.343443
125,512000,1.64446,0.0,0.0,0.0,0.0219,3.873526,0.327231
126,516096,0.50643,0.0,0.0,0.0,0.02233,3.849952,0.327638
127,520192,3.01248,0.0,0.0,0.0,0.026965,4.292586,0.323601
128,524288,0.773,0.0,0.0,0.0,0.023209,3.871148,0.308815
129,528384,0.59974,0.0,0.0,0.0,0.022225,4.586811,0.314058
130,532480,3.06603,0.0,0.0,0.0,0.022328,3.592005,0.324528
131,536576,1.88252,0.0,0.0,0.0,0.024248,4.649768,0.316578
132,540672,5.1278,0.0,0.0,0.0,0.022355,4.099029,0.323943
133,544768,3.15244,0.0,0.0,0.0,0.019309,4.425381,0.316698
134,548864,-1.68246,0.0,0.0,0.0,0.024053,3.993917,0.326864
135,552960,3.36356,0.0,0.0,0.0,0.020637,4.211991,0.333525
136,557056,1.29283,0.0,0.0,0.0,0.022637,3.78615,0.332763
137,561152,2.53378,0.0,0.0,0.0,0.024583,4.096465,0.328924
138,565248,4.71903,0.0,0.0,0.0,0.020424,3.757402,0.336558
139,569344,2.1822,0.0,0.0,0.0,0.025685,4.472345,0.357043
140,573440,1.6113,0.34,1133.19813,3240000.0,0.01991,4.369252,0.351474
141,577536,1.70184,0.0,0.0,0.0,0.020835,3.809088,0.348868
142,581632,1.85216,0.0,0.0,0.0,0.028552,3.648674,0.361295
143,585728,2.58129,0.0,0.0,0.0,0.019991,3.928331,0.356397
144,589824,-0.33911,0.0,0.0,0.0,0.02226,4.329688,0.340714
145,593920,0.6686,0.0,0.0,0.0,0.025111,3.999636,0.349884
146,598016,1.98823,0.0,0.0,0.0,0.023704,4.376769,0.341933
147,602112,0.60435,0.0,0.0,0.0,0.028429,3.860534,0.351862
148,606208,2.40278,0.0,0.0,0.0,0.025484,4.248077,0.342577
149,610304,4.92853,0.0,0.0,0.0,0.018305,4.505513,0.34934
150,614400,-0.19258,0.0,0.0,0.0,0.031806,4.15117,0.361923
151,618496,2.41697,0.0,0.0,0.0,0.021317,4.154768,0.350608
152,622592,1.7775,0.0,0.0,0.0,0.028309,4.065746,0.351002
153,626688,1.05608,0.0,0.0,0.0,0.026573,4.067079,0.364053
154,630784,-0.79771,0.0,0.0,0.0,0.027556,4.136853,0.358782
155,634880,2.46904,0.0,0.0,0.0,0.019996,4.482175,0.373379
156,638976,3.96752,0.0,0.0,0.0,0.02009,3.374308,0.367674
157,643072,3.05532,0.0,0.0,0.0,0.023573,3.901697,0.357331
158,647168,1.47041,0.0,0.0,0.0,0.01978,3.895694,0.358559
159,651264,-0.8328,0.0,0.0,0.0,0.0217,3.888261,0.343935
160,655360,2.49796,0.3,1382.59776,3120000.0,0.022659,3.663989,0.353335
161,659456,2.56929,0.0,0.0,0.0,0.024316,3.739464,0.337432
162,663552,2.415,0.0,0.0,0.0,0.02005,3.960454,0.349111
163,667648,3.56289,0.0,0.0,0.0,0.02219,4.387188,0.353738
164,671744,5.06283,0.0,0.0,0.0,0.022376,3.857176,0.369628
165,675840,3.2429,0.0,0.0,0.0,0.022387,4.31613,0.362422
166,679936,-0.49822,0.0,0.0,0.0,0.025806,4.355049,0.358549
167,684032,0.56501,0.0,0.0,0.0,0.022349,3.843774,0.346946
168,688128,2.31413,0.0,0.0,0.0,0.023848,3.58283,0.345709
169,692224,1.84192,0.0,0.0,0.0,0.025178,4.100511,0.354392
170,696320,1.5122,0.0,0.0,0.0,0.020597,4.50412,0.35241
171,700416,3.54527,0.0,0.0,0.0,0.019886,4.139754,0.351271
172,704512,3.88138,0.0,0.0,0.0,0.024879,3.961995,0.34093
173,708608,2.58907,0.0,0.0,0.0,0.018668,4.416868,0.336209
174,712704,3.94951,0.0,0.0,0.0,0.024736,4.545307,0.363699
175,716800,2.92195,0.0,0.0,0.0,0.025128,3.767568,0.330422
176,720896,2.50223,0.0,0.0,0.0,0.018502,4.196126,0.351781
177,724992,3.39093,0.0,0.0,0.0,0.021354,3.783991,0.348416
178,729088,4.9685,0.0,0.0,0.0,0.021266,4.372153,0.358547
179,733184,2.38802,0.0,0.0,0.0,0.021309,3.403888,0.358005
180,737280,2.1322,0.18,949.67193,2760000.0,0.025156,4.712324,0.348898
181,741376,0.89962,0.0,0.0,0.0,0.018642,4.34629,0.333946
182,745472,1.66771,0.0,0.0,0.0,0.027329,3.805065,0.349808
183,749568,1.62142,0.0,0.0,0.0,0.025789,3.787561,0.338768
184,753664,3.97786,0.0,0.0,0.0,0.020258,3.65128,0.326031
185,757760,2.5894,0.0,0.0,0.0,0.020934,4.208748,0.338144
186,761856,1.31842,0.0,0.0,0.0,0.029922,4.657715,0.34026
187,765952,2.41122,0.0,0.0,0.0,0.023245,3.673471,0.33656
188,770048,3.75175,0.0,0.0,0.0,0.025237,4.25974,0.369953
189,774144,0.94526,0.0,0.0,0.0,0.016767,4.121391,0.359622
190,778240,3.77823,0.0,0.0,0.0,0.017896,3.660535,0.355698
191,782336,2.29648,0.0,0.0,0.0,0.027133,4.121617,0.365786
192,786432,0.78914,0.0,0.0,0.0,0.024183,4.661039,0.362033
193,790528,1.66912,0.0,0.0,0.0,0.022038,4.009978,0.363627
194,794624,3.441,0.0,0.0,0.0,0.019611,3.860776,0.3375
195,798720,2.03148,0.0,0.0,0.0,0.031859,4.077463,0.3511
196,802816,3.45429,0.0,0.0,0.0,0.020178,4.165922,0.34113
197,806912,4.41975,0.0,0.0,0.0,0.0221,4.050218,0.339841
198,811008,1.09095,0.0,0.0,0.0,0.021611,4.137142,0.34341
199,815104,2.31136,0.0,0.0,0.0,0.023977,3.338658,0.322229
200,819200,1.2759,0.42,1715.72137,4000000.0,0.018193,4.085148,0.323481
201,823296,1.78568,0.0,0.0,0.0,0.024324,4.398093,0.324049
202,827392,4.61981,0.0,0.0,0.0,0.021761,4.748106,0.33413
203,831488,2.2865,0.0,0.0,0.0,0.018957,3.514749,0.321565
204,835584,2.65661,0.0,0.0,0.0,0.023708,3.775871,0.333438
205,839680,6.79174,0.0,0.0,0.0,0.024911,3.833715,0.348994
206,843776,0.70861,0.0,0.0,0.0,0.022649,3.636765,0.337813
207,847872,2.93713,0.0,0.0,0.0,0.022937,3.722839,0.347389
208,851968,1.73809,0.0,0.0,0.0,0.020032,3.420349,0.351502
209,856064,3.75706,0.0,0.0,0.0,0.019337,3.92199,0.364259
210,860160,3.45602,0.0,0.0,0.0,0.024396,3.682673,0.331338
211,864256,4.10409,0.0,0.0,0.0,0.028164,3.944488,0.33299
212,868352,2.34311,0.0,0.0,0.0,0.02669,3.808951,0.338901
213,872448,3.44449,0.0,0.0,0.0,0.024151,3.656799,0.337139
214,876544,3.05518,0.0,0.0,0.0,0.021855,3.728622,0.338869
215,880640,1.90711,0.0,0.0,0.0,0.021831,3.709608,0.321436
216,884736,1.04681,0.0,0.0,0.0,0.021884,3.651693,0.330673
217,888832,-0.0135,0.0,0.0,0.0,0.02707,3.691231,0.345085
218,892928,4.53918,0.0,0.0,0.0,0.024099,3.671548,0.331568
219,897024,1.98074,0.0,0.0,0.0,0.024785,4.540362,0.333204
220,901120,0.8139,0.48,1965.1707,3800000.0,0.02056,3.91326,0.339387
221,905216,0.99971,0.0,0.0,0.0,0.025605,4.487379,0.368834
222,909312,6.87518,0.0,0.0,0.0,0.022272,4.240124,0.348354
223,913408,4.73198,0.0,0.0,0.0,0.026035,4.265084,0.347014
224,917504,0.12372,0.0,0.0,0.0,0.020613,3.548021,0.354377
225,921600,4.07138,0.0,0.0,0.0,0.024825,4.410957,0.348989
226,925696,5.94824,0.0,0.0,0.0,0.026362,4.061955,0.363815
227,929792,3.26563,0.0,0.0,0.0,0.028256,4.423578,0.355996
228,933888,1.60387,0.0,0.0,0.0,0.021764,3.963731,0.343437
229,937984,2.24736,0.0,0.0,0.0,0.022746,3.877844,0.349545
230,942080,2.03844,0.0,0.0,0.0,0.024087,3.947849,0.355213
231,946176,6.99214,0.0,0.0,0.0,0.031364,3.434163,0.351368
232,950272,4.17449,0.0,0.0,0.0,0.021202,3.614416,0.344368
233,954368,5.65826,0.0,0.0,0.0,0.030252,3.511193,0.348805
234,958464,2.01856,0.0,0.0,0.0,0.017282,3.56318,0.356028
235,962560,2.32696,0.0,0.0,0.0,0.023185,4.296973,0.378886
236,966656,4.51554,0.0,0.0,0.0,0.021082,3.527917,0.352666
237,970752,-0.92785,0.0,0.0,0.0,0.019114,4.151874,0.350935
238,974848,2.53368,0.0,0.0,0.0,0.020803,3.998398,0.350381
239,978944,3.9568,0.0,0.0,0.0,0.020995,3.683294,0.339514
240,983040,3.36955,0.5,2079.27591,2960000.0,0.018863,3.917392,0.336894
241,987136,0.03337,0.0,0.0,0.0,0.020516,4.335074,0.346709
242,991232,1.08119,0.0,0.0,0.0,0.020671,3.506677,0.353486
243,995328,0.15557,0.0,0.0,0.0,0.026943,3.495619,0.352011
244,999424,2.98203,0.0,0.0,0.0,0.018797,3.817324,0.335135
245,1003520,2.48008,0.0,0.0,0.0,0.016616,3.253138,0.334529
246,1007616,2.98454,0.0,0.0,0.0,0.022741,3.8988,0.34497
247,1011712,2.82558,0.0,0.0,0.0,0.024288,3.213471,0.33708
248,1015808,3.34114,0.0,0.0,0.0,0.018344,3.761947,0.340187
249,1019904,6.04227,0.0,0.0,0.0,0.022854,3.916999,0.3453
250,1024000,3.75493,0.0,0.0,0.0,0.023348,3.84578,0.358915
251,1028096,3.129,0.0,0.0,0.0,0.021218,3.867841,0.336735
252,1032192,2.80123,0.0,0.0,0.0,0.018042,3.540122,0.341083
253,1036288,3.947,0.0,0.0,0.0,0.020134,3.757099,0.345703
254,1040384,3.23791,0.0,0.0,0.0,0.024118,3.918193,0.359514
255,1044480,3.24786,0.0,0.0,0.0,0.018511,2.936946,0.34056
256,1048576,4.16461,0.0,0.0,0.0,0.016756,3.961364,0.339555
257,1052672,0.94314,0.0,0.0,0.0,0.020182,4.599089,0.334151
258,1056768,2.47782,0.0,0.0,0.0,0.029079,4.009543,0.331492
259,1060864,2.59364,0.0,0.0,0.0,0.020667,3.368766,0.34958
260,1064960,-1.92345,0.18,686.7274,2280000.0,0.023583,4.369864,0.348465
261,1069056,1.18054,0.0,0.0,0.0,0.025877,3.475083,0.33999
262,1073152,1.89505,0.0,0.0,0.0,0.023578,3.622457,0.362673
263,1077248,-1.53752,0.0,0.0,0.0,0.015201,4.549205,0.335313
264,1081344,2.41492,0.0,0.0,0.0,0.020714,4.04893,0.34631
265,1085440,1.516,0.0,0.0,0.0,0.027054,3.850184,0.35286
266,1089536,2.42127,0.0,0.0,0.0,0.0246,3.726385,0.339781
267,1093632,0.99559,0.0,0.0,0.0,0.022528,3.185351,0.341706
268,1097728,5.39808,0.0,0.0,0.0,0.019324,3.580762,0.381514
269,1101824,5.37197,0.0,0.0,0.0,0.021695,3.527812,0.362528
270,1105920,-0.32675,0.0,0.0,0.0,0.029356,3.994748,0.373329
271,1110016,2.55057,0.0,0.0,0.0,0.024364,3.885736,0.371341
272,1114112,2.18044,0.0,0.0,0.0,0.02447,4.158395,0.389364
273,1118208,1.41693,0.0,0.0,0.0,0.018623,3.785058,0.375014
274,1122304,2.52135,0.0,0.0,0.0,0.020441,3.818274,0.372737
275,1126400,1.16265,0.0,0.0,0.0,0.016241,3.542442,0.352564
276,1130496,3.7019,0.0,0.0,0.0,0.016104,3.707849,0.338401
277,1134592,5.5682,0.0,0.0,0.0,0.023591,3.703162,0.360471
278,1138688,0.046,0.0,0.0,0.0,0.024884,4.089445,0.36554
279,1142784,4.96671,0.0,0.0,0.0,0.024588,4.125875,0.364313
280,1146880,0.67307,0.28,1462.28428,3200000.0,0.021726,3.565663,0.374682
281,1150976,5.77218,0.0,0.0,0.0,0.023962,4.045351,0.354072
282,1155072,2.89573,0.0,0.0,0.0,0.02209,4.139168,0.352296
283,1159168,2.34623,0.0,0.0,0.0,0.021265,4.10554,0.366166
284,1163264,1.05679,0.0,0.0,0.0,0.019503,4.13482,0.364574
285,1167360,2.76616,0.0,0.0,0.0,0.023295,3.785868,0.334158
286,1171456,1.82579,0.0,0.0,0.0,0.023658,4.179355,0.357831
287,1175552,4.75843,0.0,0.0,0.0,0.018387,4.180923,0.334944
288,1179648,1.79933,0.0,0.0,0.0,0.018705,3.884334,0.341683
289,1183744,-0.1255,0.0,0.0,0.0,0.022717,4.27784,0.346187
290,1187840,-0.383,0.0,0.0,0.0,0.02405,3.809463,0.339687
291,1191936,3.94038,0.0,0.0,0.0,0.025533,3.711529,0.340035
292,1196032,0.92548,0.0,0.0,0.0,0.01955,4.154058,0.350699
293,1200128,4.23625,0.0,0.0,0.0,0.026181,3.651537,0.333218
294,1204224,2.41494,0.0,0.0,0.0,0.020625,3.514467,0.333031
295,1208320,2.95175,0.0,0.0,0.0,0.020768,3.613652,0.341218
296,1212416,3.67753,0.0,0.0,0.0,0.017427,4.028272,0.352369
297,1216512,4.83162,0.0,0.0,0.0,0.023176,3.949131,0.351239
298,1220608,5.97879,0.0,0.0,0.0,0.019673,4.298932,0.336735
299,1224704,2.92153,0.0,0.0,0.0,0.018938,4.436729,0.348897
300,1228800,2.60111,0.34,1277.25614,4000000.0,0.017411,4.048549,0.341166
301,1232896,3.67986,0.0,0.0,0.0,0.024698,3.647963,0.347763
302,1236992,2.03713,0.0,0.0,0.0,0.023342,3.430313,0.346201
303,1241088,2.42275,0.0,0.0,0.0,0.021327,3.695969,0.357401
304,1245184,0.22928,0.0,0.0,0.0,0.027832,4.060047,0.352472
305,1249280,2.93303,0.0,0.0,0.0,0.022981,3.463678,0.350107
306,1253376,2.83265,0.0,0.0,0.0,0.019554,3.947725,0.338774
307,1257472,3.89177,0.0,0.0,0.0,0.024461,4.69715,0.357408
308,1261568,2.10006,0.0,0.0,0.0,0.021257,3.881298,0.373174
309,1265664,3.83604,0.0,0.0,0.0,0.020032,3.864977,0.336768
310,1269760,3.20062,0.0,0.0,0.0,0.021576,3.658291,0.334712
311,1273856,4.44597,0.0,0.0,0.0,0.01857,3.893653,0.349287
312,1277952,4.68237,0.0,0.0,0.0,0.025778,4.205759,0.353859
313,1282048,0.335,0.0,0.0,0.0,0.024797,4.025264,0.349734
314,1286144,4.00116,0.0,0.0,0.0,0.022275,4.120264,0.352138
315,1290240,2.46692,0.0,0.0,0.0,0.021178,3.804484,0.349891
316,1294336,4.6198,0.0,0.0,0.0,0.020335,4.255621,0.33438
317,1298432,2.43792,0.0,0.0,0.0,0.027683,3.878705,0.347891
318,1302528,4.66406,0.0,0.0,0.0,0.020107,4.158644,0.339397
319,1306624,3.98893,0.0,0.0,0.0,0.022399,4.240461,0.33007
320,1310720,0.8071,0.26,813.08164,3980000.0,0.027256,3.893352,0.336159
321,1314816,1.45464,0.0,0.0,0.0,0.018002,3.865868,0.330562
322,1318912,2.5425,0.0,0.0,0.0,0.018837,3.769097,0.336212
323,1323008,-0.54556,0.0,0.0,0.0,0.020518,4.205508,0.328312
324,1327104,0.72616,0.0,0.0,0.0,0.022543,3.440197,0.330438
325,1331200,0.52453,0.0,0.0,0.0,0.025009,3.675159,0.331626
326,1335296,3.81679,0.0,0.0,0.0,0.021044,4.061339,0.341206
327,1339392,5.18683,0.0,0.0,0.0,0.021122,4.248494,0.341779
328,1343488,3.14349,0.0,0.0,0.0,0.022714,4.322154,0.349718
329,1347584,3.15903,0.0,0.0,0.0,0.019423,3.875001,0.328531
330,1351680,5.44131,0.0,0.0,0.0,0.01635,4.541271,0.348349
331,1355776,2.47922,0.0,0.0,0.0,0.021303,3.274243,0.323321
332,1359872,2.95073,0.0,0.0,0.0,0.021531,3.522221,0.328445
333,1363968,3.00085,0.0,0.0,0.0,0.023132,4.191768,0.358358
334,1368064,2.41113,0.0,0.0,0.0,0.019092,4.047755,0.352016
335,1372160,1.12685,0.0,0.0,0.0,0.022665,4.20301,0.35002
336,1376256,4.16616,0.0,0.0,0.0,0.022662,4.329958,0.351487
337,1380352,5.10997,0.0,0.0,0.0,0.020574,4.358352,0.3443
338,1384448,3.36952,0.0,0.0,0.0,0.036644,4.5235,0.367728
339,1388544,-0.03523,0.0,0.0,0.0,0.021707,3.810549,0.360021
340,1392640,2.4746,0.42,1780.03392,4260000.0,0.020828,3.846434,0.352452
341,1396736,6.30141,0.0,0.0,0.0,0.022801,4.274466,0.365937
342,1400832,0.13697,0.0,0.0,0.0,0.022657,4.352344,0.35755
343,1404928,2.89667,0.0,0.0,0.0,0.019443,3.713532,0.330409
344,1409024,2.53145,0.0,0.0,0.0,0.024377,3.856164,0.325462
345,1413120,2.01069,0.0,0.0,0.0,0.019326,3.629681,0.339744
346,1417216,3.56946,0.0,0.0,0.0,0.022185,3.087029,0.332905
347,1421312,2.82227,0.0,0.0,0.0,0.022455,4.490551,0.337423
348,1425408,1.48916,0.0,0.0,0.0,0.019719,4.079274,0.347453
349,1429504,1.8113,0.0,0.0,0.0,0.018178,4.254409,0.328695
350,1433600,3.33955,0.0,0.0,0.0,0.026859,3.778924,0.350145
351,1437696,2.27903,0.0,0.0,0.0,0.024334,4.225325,0.324262
352,1441792,2.10361,0.0,0.0,0.0,0.02984,3.549872,0.334363
353,1445888,5.66505,0.0,0.0,0.0,0.026548,3.711105,0.334725
354,1449984,3.76366,0.0,0.0,0.0,0.020197,3.932312,0.341503
355,1454080,1.00733,0.0,0.0,0.0,0.023702,3.255707,0.314531
356,1458176,4.55843,0.0,0.0,0.0,0.021462,3.468773,0.313852
357,1462272,0.66555,0.0,0.0,0.0,0.023892,3.950715,0.332502
358,1466368,4.16523,0.0,0.0,0.0,0.027557,4.43935,0.323899
359,1470464,2.21588,0.0,0.0,0.0,0.022945,4.172673,0.316257
360,1474560,1.873,0.04,176.17831,2320000.0,0.02235,3.782873,0.344095
361,1478656,6.42693,0.0,0.0,0.0,0.021964,3.456187,0.333286
362,1482752,5.44066,0.0,0.0,0.0,0.023981,3.351447,0.334374
363,1486848,6.01831,0.0,0.0,0.0,0.019502,3.993028,0.330444
364,1490944,1.08296,0.0,0.0,0.0,0.018873,4.007722,0.320396
365,1495040,4.88169,0.0,0.0,0.0,0.023267,3.842608,0.342228
366,1499136,0.00939,0.0,0.0,0.0,0.023669,3.855647,0.337521
367,1503232,4.8517,0.0,0.0,0.0,0.018204,3.655144,0.30822
368,1507328,5.78776,0.0,0.0,0.0,0.017035,4.187132,0.323451
369,1511424,2.95204,0.0,0.0,0.0,0.023028,4.438274,0.349678
370,1515520,6.18969,0.0,0.0,0.0,0.021699,3.963876,0.335372
