update,timestep,mean_reward,mean_bdr,mean_delay,mean_energy,policy_loss,value_loss,entropy
82,167936,-3.0175,0.0,0.0,0.0,-0.002725,7.144089,0.978115
83,169984,-4.735,0.0,0.0,0.0,-0.003146,7.507719,0.979583
84,172032,-3.3675,0.0,0.0,0.0,-0.004114,7.770484,0.975586
85,174080,-4.4075,0.0,0.0,0.0,-0.001296,9.131029,1.041585
86,176128,-7.7725,0.0,0.0,0.0,-0.000264,9.123191,1.019927
87,178176,-6.3825,0.0,0.0,0.0,-0.004447,7.502708,0.986226
88,180224,-5.76,0.0,0.0,0.0,0.001592,9.34941,1.021676
89,182272,-5.81,0.0,0.0,0.0,0.001576,9.976008,1.067087
90,184320,-4.765,0.16667,686.41915,2666666.66667,0.000748,8.719644,1.002537
91,186368,-2.23,0.0,0.0,0.0,-0.001507,7.554088,1.019501
92,188416,-4.45,0.0,0.0,0.0,-0.004702,8.141777,1.055027
93,190464,-4.6075,0.0,0.0,0.0,-0.004477,8.602672,0.990112
94,192512,-5.6175,0.0,0.0,0.0,-0.002543,8.348124,1.039808
95,194560,-6.3125,0.0,0.0,0.0,-0.003461,9.09117,1.030773
96,196608,-3.19,0.0,0.0,0.0,-0.003658,8.818166,1.061925
97,198656,-3.35,0.0,0.0,0.0,-0.000611,8.57665,1.01744
98,200704,-3.575,0.0,0.0,0.0,-0.002655,9.1256,1.018689
99,202752,-5.8075,0.0,0.0,0.0,-0.005113,7.646578,0.99346
100,204800,-4.685,0.06667,110.35931,1266666.66667,-0.000621,8.93545,1.042637
101,206848,-3.655,0.0,0.0,0.0,-0.003185,9.874137,1.024878
102,208896,-0.9875,0.0,0.0,0.0,-0.00116,9.026561,1.052751
103,210944,-1.2525,0.0,0.0,0.0,-0.00086,8.510648,0.997837
104,212992,-4.0875,0.0,0.0,0.0,-0.000686,6.459066,0.993487
105,215040,-7.245,0.0,0.0,0.0,9.4e-05,8.613844,1.020838
106,217088,-2.26,0.0,0.0,0.0,0.002929,9.253886,1.000245
107,219136,-0.91,0.0,0.0,0.0,0.000333,8.457994,0.99708
108,221184,-5.5875,0.0,0.0,0.0,0.001655,8.3684,1.031337
109,223232,-4.775,0.0,0.0,0.0,0.000151,9.255775,1.026074
110,225280,-5.44,0.3,1680.82681,4382821.29334,0.000619,11.363284,1.031564
111,227328,-5.0825,0.0,0.0,0.0,-0.002894,8.952774,1.008884
112,229376,-4.1325,0.0,0.0,0.0,-0.002178,9.314597,0.987209
113,231424,-5.775,0.0,0.0,0.0,-0.001056,10.010306,1.041603
114,233472,-3.7375,0.0,0.0,0.0,-0.003125,9.294988,1.008095
115,235520,-3.3025,0.0,0.0,0.0,0.000168,10.068736,1.056646
116,237568,-5.725,0.0,0.0,0.0,-0.002468,9.600654,1.040752
117,239616,-1.605,0.0,0.0,0.0,0.004445,8.337895,1.024177
118,241664,-6.0675,0.0,0.0,0.0,-0.001605,9.328387,1.026882
119,243712,-1.315,0.0,0.0,0.0,-0.006826,7.219753,0.946894
120,245760,-4.065,0.13333,369.63023,4100000.0,0.000525,6.662881,0.975333
121,247808,-4.535,0.0,0.0,0.0,-0.003295,8.145478,0.997291
122,249856,-5.2275,0.0,0.0,0.0,-0.001044,7.959802,1.011563
123,251904,-3.23,0.0,0.0,0.0,-0.006574,8.563927,0.971707
124,253952,-1.8975,0.0,0.0,0.0,-0.002048,7.069322,0.976066
125,256000,-7.055,0.0,0.0,0.0,-0.002286,7.408365,0.984076
126,258048,-2.25,0.0,0.0,0.0,-0.003429,9.269668,0.968279
127,260096,-7.6925,0.0,0.0,0.0,-0.00106,9.379277,0.971291
128,262144,-5.7275,0.0,0.0,0.0,-0.003233,10.188168,1.000121
129,264192,-1.83,0.0,0.0,0.0,-0.004218,8.328946,0.97622
130,266240,-4.2725,0.0,0.0,333333.33333,-0.002447,8.970793,0.990206
131,268288,-6.6225,0.0,0.0,0.0,-0.007112,6.674135,0.982616
132,270336,-5.98,0.0,0.0,0.0,-0.002705,6.438735,1.01369
133,272384,-3.6825,0.0,0.0,0.0,-0.001548,8.435974,1.002103
