update,timestep,mean_reward,mean_bdr,mean_delay,mean_energy,policy_loss,value_loss,entropy
175,358400,-1.2925,0.0,0.0,0.0,-0.002182,6.403122,0.928373
176,360448,-6.38,0.0,0.0,0.0,-0.000713,7.810098,0.955287
177,362496,-4.925,0.0,0.0,0.0,-0.004065,6.900329,0.926524
178,364544,-4.585,0.0,0.0,0.0,-0.002389,8.658051,0.983827
179,366592,-2.1225,0.0,0.0,0.0,-0.005517,7.713454,0.935637
180,368640,-3.2325,0.3,1454.555,3166666.66667,-0.005041,7.085498,0.917392
181,370688,-4.12,0.0,0.0,0.0,-0.003534,6.014388,0.877834
182,372736,-5.6475,0.0,0.0,0.0,-0.003031,7.692547,0.929079
183,374784,-4.755,0.0,0.0,0.0,-0.004287,9.937939,0.933668
184,376832,-4.2575,0.0,0.0,0.0,-0.002831,7.987644,0.933648
185,378880,-3.1175,0.0,0.0,0.0,-0.00497,8.094267,0.872065
186,380928,-6.63,0.0,0.0,0.0,-0.003745,8.027658,0.879809
187,382976,-2.685,0.0,0.0,0.0,-0.00232,5.668884,0.863802
188,385024,-3.51,0.0,0.0,0.0,-0.003412,6.894127,0.81777
189,387072,-1.435,0.0,0.0,0.0,-0.003909,6.222179,0.895871
190,389120,-3.5625,0.1,677.9002,3333333.33333,-0.000725,7.333605,0.896758
191,391168,-6.855,0.0,0.0,0.0,-0.006368,8.959417,0.869254
192,393216,-6.2625,0.0,0.0,0.0,-0.006434,7.794069,0.879232
193,395264,-5.9875,0.0,0.0,0.0,-0.003408,8.189942,0.909254
194,397312,-2.0375,0.0,0.0,0.0,-0.00221,7.289305,0.943348
195,399360,-5.0475,0.0,0.0,0.0,-0.000366,6.723744,0.876781
196,401408,-0.5675,0.0,0.0,0.0,-0.005316,8.81316,0.936783
197,403456,-6.8175,0.0,0.0,0.0,-0.000874,6.157473,0.911459
198,405504,-6.2125,0.0,0.0,0.0,-0.002916,7.808142,0.941525
199,407552,-4.885,0.0,0.0,0.0,-0.002751,8.236354,0.940146
200,409600,-4.3675,0.3,787.71267,5914720.08403,-0.005593,9.033011,0.924124
201,411648,-3.495,0.0,0.0,0.0,-0.00373,7.537771,0.905896
202,413696,-4.18,0.0,0.0,0.0,-0.005335,9.195429,0.905741
203,415744,-4.81,0.0,0.0,0.0,0.000694,8.35462,0.901377
204,417792,-5.02,0.0,0.0,0.0,-0.00497,8.668717,0.872434
205,419840,-6.7575,0.0,0.0,0.0,-0.004651,7.760706,0.879477
206,421888,-7.81,0.0,0.0,0.0,-0.004876,7.20248,0.880941
207,423936,-4.79,0.0,0.0,0.0,-0.007987,7.676744,0.921768
208,425984,-4.75,0.0,0.0,0.0,-0.003531,9.234605,0.941382
209,428032,-3.715,0.0,0.0,0.0,-0.002852,8.063112,0.946968
210,430080,-4.9625,0.33333,1432.66848,3333333.33333,-0.004531,7.543135,0.910759
211,432128,-2.1075,0.0,0.0,0.0,-0.002851,7.221537,0.912382
212,434176,-3.515,0.0,0.0,0.0,-0.004117,8.040148,0.911711
213,436224,-5.095,0.0,0.0,0.0,-0.00212,9.692211,0.908918
214,438272,-6.1325,0.0,0.0,0.0,-0.003112,9.603794,0.928146
215,440320,-5.9,0.0,0.0,0.0,-0.000984,9.007791,0.954407
216,442368,-4.92,0.0,0.0,0.0,-0.001222,7.400602,0.94436
