update,timestep,mean_reward,mean_bdr,mean_delay,mean_energy,policy_loss,value_loss,entropy
110,225280,-2.93,0.0,0.0,0.0,0.016826,7.440273,0.780618
111,227328,-3.63,0.0,0.0,0.0,0.018095,7.210598,0.780703
112,229376,-2.705,0.0,0.0,0.0,0.014982,8.563765,0.785475
113,231424,-0.025,0.0,0.0,0.0,0.01264,8.288366,0.792378
114,233472,-0.805,0.0,0.0,0.0,0.013317,8.120835,0.775883
115,235520,-3.5675,0.0,0.0,0.0,0.015425,7.997204,0.803056
116,237568,-1.51,0.0,0.0,0.0,0.011832,6.535598,0.755665
117,239616,0.6025,0.0,0.0,0.0,0.013497,6.95953,0.744421
118,241664,-0.6475,0.0,0.0,0.0,0.016697,7.988005,0.746384
119,243712,-2.7475,0.0,0.0,0.0,0.014758,7.681919,0.775655
120,245760,-4.7375,0.36667,1563.16637,4066666.66667,0.016403,6.089939,0.7165
121,247808,0.47,0.0,0.0,0.0,0.014713,7.5743,0.746833
122,249856,-1.6175,0.0,0.0,0.0,0.016158,8.624832,0.780995
123,251904,-0.14,0.0,0.0,0.0,0.013282,9.326393,0.775604
124,253952,-3.2625,0.0,0.0,0.0,0.016635,8.446358,0.761871
125,256000,-1.215,0.0,0.0,0.0,0.017552,8.571178,0.760718
126,258048,-1.33,0.0,0.0,0.0,0.01847,9.046461,0.809544
127,260096,-0.7,0.0,0.0,0.0,0.01698,9.456009,0.785368
128,262144,-2.6175,0.0,0.0,0.0,0.014513,8.528418,0.808646
129,264192,-0.2275,0.0,0.0,0.0,0.015067,7.995673,0.80941
130,266240,1.125,0.0,0.0,0.0,0.010988,9.485658,0.811743
131,268288,-1.5125,0.0,0.0,0.0,0.014394,8.980476,0.783283
132,270336,0.6525,0.0,0.0,0.0,0.016759,9.303782,0.820672
133,272384,-4.285,0.0,0.0,0.0,0.014949,9.596429,0.782
134,274432,-0.8125,0.0,0.0,0.0,0.017008,9.567928,0.78093
135,276480,-3.565,0.0,0.0,0.0,0.019805,9.596657,0.752193
136,278528,-1.67,0.0,0.0,0.0,0.021319,10.391726,0.790058
137,280576,-1.2425,0.0,0.0,0.0,0.015465,8.847891,0.775196
138,282624,-2.13,0.0,0.0,0.0,0.014169,8.324513,0.744994
139,284672,-3.0325,0.0,0.0,0.0,0.018743,9.933584,0.772566
140,286720,-0.175,0.1,319.5617,2000000.0,0.014025,9.587426,0.769621
141,288768,-0.465,0.0,0.0,0.0,0.016008,8.122804,0.772875
142,290816,-2.2075,0.0,0.0,0.0,0.013443,8.574592,0.771206
143,292864,-4.1025,0.0,0.0,0.0,0.017938,8.920382,0.780468
144,294912,2.1775,0.0,0.0,0.0,0.012113,7.907934,0.739275
145,296960,-1.955,0.0,0.0,0.0,0.014973,7.87631,0.755069
146,299008,1.5475,0.0,0.0,0.0,0.020648,8.980377,0.738339
147,301056,0.21,0.0,0.0,0.0,0.017153,8.809556,0.74598
148,303104,2.6,0.0,0.0,0.0,0.023614,10.625968,0.768044
149,305152,-0.905,0.0,0.0,0.0,0.018267,8.330359,0.717633
150,307200,-4.525,0.0,0.0,0.0,0.024619,9.659154,0.731137
151,309248,-1.82,0.0,0.0,0.0,0.020666,9.597304,0.755791
152,311296,-3.1825,0.0,0.0,0.0,0.019329,8.736248,0.719351
153,313344,-2.59,0.0,0.0,0.0,0.019382,8.96574,0.776983
154,315392,1.345,0.0,0.0,0.0,0.015194,8.256867,0.713471
155,317440,-1.6625,0.0,0.0,0.0,0.01772,7.05535,0.713931
156,319488,-3.415,0.0,0.0,0.0,0.024329,7.40143,0.746717
157,321536,-3.675,0.0,0.0,0.0,0.015601,8.117895,0.752136
158,323584,-2.525,0.0,0.0,0.0,0.016274,7.936244,0.745954
159,325632,-0.925,0.0,0.0,0.0,0.014725,8.01957,0.726713
160,327680,-1.7775,0.56667,2387.26284,5633333.33333,0.019724,8.196533,0.739424
161,329728,-1.2125,0.0,0.0,0.0,0.020198,8.425797,0.719356
162,331776,-3.4475,0.0,0.0,0.0,0.017081,6.707143,0.70132
163,333824,0.695,0.0,0.0,0.0,0.014969,7.64666,0.703183
164,335872,-3.4825,0.0,0.0,0.0,0.018715,7.309555,0.755002
165,337920,-1.435,0.0,0.0,0.0,0.012027,8.841276,0.736284
166,339968,-2.065,0.0,0.0,0.0,0.020857,8.673891,0.744604
167,342016,1.12,0.0,0.0,0.0,0.014853,8.162863,0.715312
168,344064,-2.1675,0.0,0.0,0.0,0.016103,8.459242,0.715548
169,346112,0.485,0.0,0.0,0.0,0.018517,8.211396,0.723315
170,348160,-2.8775,0.0,0.0,0.0,0.02015,8.007487,0.727704
171,350208,-2.6475,0.0,0.0,0.0,0.01878,7.489879,0.716499
172,352256,-1.865,0.0,0.0,0.0,0.016909,8.641872,0.711479
173,354304,-3.9025,0.0,0.0,0.0,0.017967,6.943414,0.717392
174,356352,-1.345,0.0,0.0,0.0,0.016294,6.48,0.707788
175,358400,-2.5075,0.0,0.0,0.0,0.019019,8.044055,0.739299
176,360448,-1.3675,0.0,0.0,0.0,0.021404,8.32665,0.7352
177,362496,0.1625,0.0,0.0,0.0,0.020045,9.798005,0.731824
178,364544,-0.3575,0.0,0.0,0.0,0.018881,7.044475,0.710419
179,366592,-3.02,0.0,0.0,0.0,0.019051,8.328852,0.738361
180,368640,-1.2425,0.1,537.29204,3400000.0,0.018053,8.778803,0.694622
181,370688,-3.2725,0.0,0.0,0.0,0.018188,8.200111,0.719695
182,372736,1.8725,0.0,0.0,0.0,0.018971,8.502612,0.711842
183,374784,1.2475,0.0,0.0,0.0,0.016815,8.785393,0.750481
184,376832,-0.805,0.0,0.0,0.0,0.014088,7.972643,0.730951
185,378880,-0.38,0.0,0.0,0.0,0.019285,7.473027,0.699992
186,380928,1.91,0.0,0.0,0.0,0.015138,7.233822,0.69523
187,382976,-3.5425,0.0,0.0,0.0,0.017024,6.612959,0.681113
188,385024,1.23,0.0,0.0,0.0,0.016986,8.340392,0.74961
189,387072,-2.105,0.0,0.0,0.0,0.019415,8.172751,0.707276
190,389120,-2.5475,0.0,0.0,0.0,0.019107,8.421294,0.707533
191,391168,-0.91,0.0,0.0,0.0,0.016596,7.004153,0.676442
192,393216,-3.5725,0.0,0.0,0.0,0.020811,7.631588,0.691302
193,395264,-2.78,0.0,0.0,0.0,0.023145,7.358243,0.68203
194,397312,-2.1725,0.0,0.0,0.0,0.019475,6.968946,0.656308
195,399360,-1.33,0.0,0.0,0.0,0.018956,8.915504,0.726323
196,401408,-1.9375,0.0,0.0,0.0,0.017725,8.363917,0.681352
197,403456,-0.1875,0.0,0.0,0.0,0.019476,7.1549,0.672635
198,405504,1.3075,0.0,0.0,0.0,0.016535,8.034705,0.652984
199,407552,-1.55,0.0,0.0,0.0,0.015631,6.744884,0.649149
200,409600,-2.6475,0.46667,1866.37802,4866666.66667,0.012928,7.095601,0.640747
201,411648,1.03,0.0,0.0,0.0,0.013509,7.685449,0.68237
202,413696,-0.7975,0.0,0.0,0.0,0.0126,7.010159,0.671994
203,415744,-0.725,0.0,0.0,0.0,0.015087,7.641297,0.66894
204,417792,-0.55,0.0,0.0,0.0,0.01971,7.446266,0.660191
