update,timestep,mean_reward,mean_bdr,mean_delay,mean_energy,policy_loss,value_loss,entropy
83,169984,-5.9325,0.0,0.0,0.0,0.001645,9.971126,1.028709
84,172032,-2.875,0.0,0.0,0.0,0.000565,11.664487,1.032972
85,174080,-3.175,0.0,0.0,0.0,0.003231,8.36614,0.984683
86,176128,-5.7325,0.0,0.0,0.0,0.000511,11.54651,1.064158
87,178176,-5.5625,0.0,0.0,0.0,0.00106,11.955448,1.028971
88,180224,-6.795,0.0,0.0,0.0,0.003151,9.768251,1.050731
89,182272,-6.52,0.0,0.0,0.0,0.003568,8.832677,1.016553
90,184320,-4.57,0.18,814.19475,2940000.0,-0.005339,8.551207,0.986106
91,186368,-4.805,0.0,0.0,0.0,4.8e-05,8.797806,1.008438
92,188416,-4.0,0.0,0.0,0.0,-0.000411,8.201263,1.018848
93,190464,-2.1475,0.0,0.0,0.0,0.004557,8.953911,1.054622
94,192512,-4.17,0.0,0.0,0.0,0.001729,7.500688,1.038011
95,194560,-1.7125,0.0,0.0,0.0,0.003471,8.782801,1.034515
96,196608,-2.7075,0.0,0.0,0.0,0.000398,9.348704,1.032994
97,198656,-0.19,0.0,0.0,0.0,0.001014,10.247936,1.021339
98,200704,-6.6825,0.0,0.0,0.0,0.000591,8.644672,1.047799
99,202752,-1.5125,0.0,0.0,0.0,-0.002272,9.023676,1.015876
100,204800,-5.3125,0.02,142.29974,720000.0,8.2e-05,7.393091,0.992546
101,206848,-5.015,0.0,0.0,0.0,0.002254,10.484909,1.01255
102,208896,-3.1775,0.0,0.0,0.0,-0.002775,7.950412,0.999575
103,210944,-3.2,0.0,0.0,0.0,0.002182,9.218109,0.987411
104,212992,-4.695,0.0,0.0,0.0,0.002596,8.557691,0.978272
105,215040,-4.65,0.0,0.0,0.0,-0.000733,8.421474,0.996373
106,217088,-5.0875,0.0,0.0,0.0,-0.002525,8.63675,0.980781
107,219136,-5.45,0.0,0.0,0.0,-0.004275,6.614499,0.970788
108,221184,-4.5025,0.0,0.0,0.0,0.000481,8.095442,0.966665
109,223232,-3.9575,0.0,0.0,0.0,-0.000135,7.962111,0.9815
110,225280,-3.55,0.22,572.33336,3505391.77168,-0.002604,7.709559,0.956477
111,227328,-4.1375,0.0,0.0,0.0,-0.000114,7.967118,0.950678
112,229376,-4.0825,0.0,0.0,0.0,0.001296,7.637165,0.946478
113,231424,-5.115,0.0,0.0,0.0,0.001391,8.083779,0.928418
114,233472,-4.7975,0.0,0.0,0.0,0.00286,7.000696,0.91621
115,235520,-4.6875,0.0,0.0,0.0,0.00235,8.109529,0.927456
